Year,Age,Ht,Wt,BMI,G,GS,Cmp,Att,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds.1,Sk%,Y/A,Y/G,W,L,T,4QC,GWD,Att.1,Yds.2,Y/A.1,TD.1,Y/G.1,2PM,Pts,PB,AP1
-0.13417149544341245,-1.0599313523990612,0.5604101367574208,-1.1972693054254253,-1.7835140038576005,-0.9141651290981322,-1.0967025077758854,-0.8471003675298143,-0.8735926962995714,-0.05884046205721185,-0.7123288375882986,-0.6058854220548799,-0.7504676260081858,-0.8636279154740302,0.2952498920967281,-0.07084231735467122,0.3634355407184772,-0.6944347646466718,-0.7234870692148767,0.09525568878268209,0.9222442283088012,-0.0652128264005886,-0.6806517868037082,-1.0224083499245606,-0.1550966886102647,-0.21777610823715943,0.21913503271703116,0.46392920551284544,0.33901611341067134,0.314803116283552,0.49313783480594653,1.1733611354248432,-0.23770980576521406,0.4643933614832343,-0.49685201487585057,-0.149326676319807
-0.03132106292344215,-0.8131178786620654,0.5604101367574208,-1.1972693054254253,-1.7835140038576005,0.9331496984246029,1.0164441905279216,0.9581191453712026,1.2227708022653694,-0.46606206840647135,1.0742372441217012,1.1859508582311808,2.06537313008627,0.09132985376998093,0.35588701673134254,0.4916326920000252,-0.25016498169832746,1.9203502877954892,1.8472543027059949,0.4497507903404604,-0.062359288553531345,0.746011253446614,0.3662345743188986,1.301474862216691,-0.1550966886102647,0.5859053809848036,0.89584218038206,2.2414896527131387,1.7357684841798615,0.48564213430311187,-0.11537179157985912,1.2884459333280522,-0.23770980576521406,-0.13458613740370734,-0.49685201487585057,-0.149326676319807
0.07152936959652816,-0.5663044049250697,0.5604101367574208,-1.1972693054254253,-1.7835140038576005,0.9331496984246029,1.0164441905279216,0.6950469550489438,1.049993590845182,-0.868062884930739,0.8738458803405968,1.291352992365655,0.8334427992949455,0.09132985376998093,0.5984355152697987,-0.2362761436354643,-0.00604434374755638,0.8744362668186247,0.8233149427036138,-0.18834039246354076,-0.16823063445270747,0.484221809352497,0.889677754880202,0.6375082301763333,-0.1550966886102647,1.3895868702067666,0.89584218038206,1.4210771386206955,0.9556674260374947,0.2785645367036452,0.49313783480594653,0.5979371459087964,7.122032751952582,0.4643933614832343,-0.49685201487585057,-0.149326676319807
0.17437980211649845,-0.3194909311880739,0.5604101367574208,-1.1972693054254253,-1.7835140038576005,0.9331496984246029,1.0164441905279216,0.903690416339011,0.9924011870384529,0.08386112649252851,0.8538067439624865,0.9751465899622326,-0.3984875314963789,0.09132985376998093,0.2952498920967281,-1.096532040295588,0.5679690481907451,0.7250199781076442,0.376703094191937,-0.25923941277509654,-0.08353355773336694,0.4567500775648424,0.6279561645995503,0.969491546196512,-0.1550966886102647,0.5859053809848036,0.89584218038206,1.0564493545796099,0.37616378284602214,-0.15629841825523433,0.49313783480594653,0.08528668252177288,-0.23770980576521406,0.4643933614832343,-0.49685201487585057,-0.149326676319807
0.2772302346364688,-0.07267745745107815,0.5604101367574208,-1.1972693054254253,-1.7835140038576005,0.9331496984246029,1.0164441905279216,0.9309047808551068,1.1306229561746028,-0.2746331081568195,1.0572810518017617,0.65894018755881,1.009432846550849,0.09132985376998093,-0.12920998034557055,-0.1634852600719151,-0.045631474226059544,1.2479769885960763,0.6817063078096675,0.0243566684711263,0.10703486488514971,0.7233874743273693,0.6279561645995503,0.969491546196512,-0.1550966886102647,1.3895868702067666,2.249256475712118,1.2387632466001526,0.3613047150718818,-0.2908988566948877,1.7101570875775578,0.0748244281669357,-0.23770980576521406,1.6623523592571174,-0.49685201487585057,-0.149326676319807
0.38008066715643907,0.17413601628591763,0.5604101367574208,-1.1972693054254253,-1.7835140038576005,0.24040663810357724,0.4401314546268834,0.30497439698490497,0.49134727391990934,-0.506088123731398,0.34203803030612756,-0.1842768855169833,1.1854228938067526,0.09132985376998093,-0.6749441020570975,0.4916326920000252,-0.6724277068023656,0.6503118337521538,0.4529538975963696,0.05980617862690404,-0.25292771117204704,0.4583660617876455,-0.6806517868037082,1.6334581782368696,-0.1550966886102647,-0.21777610823715943,0.21913503271703116,0.6462430975333883,1.1636943748754591,1.3967835637407642,0.49313783480594653,1.204747898489355,-0.23770980576521406,0.4643933614832343,-0.49685201487585057,-0.149326676319807
0.68863196471635,-0.8131178786620654,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.2211913356934612,1.0960675138905653,0.875680916616087,1.2330088631174994,1.3967551265001292,0.4814627047831386,-0.8636279154740302,0.6590726399044131,-0.5075876187359647,0.8978618021782747,0.7250199781076442,0.768850083129019,-0.3301384330866523,0.6363915943810275,0.954473218188226,0.10451298403824688,1.6334581782368696,-0.1550966886102647,-0.21777610823715943,0.21913503271703116,1.1476063005898813,0.6139088672322672,0.0818408189841521,1.7101570875775578,0.2945317696185172,-0.23770980576521406,1.6623523592571174,-0.49685201487585057,-0.149326676319807
0.7914823972363203,-0.5663044049250697,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.3028344292417484,1.1248637157939299,1.063629350315746,1.5382203248764121,1.6075593947690776,-0.5744775787522823,0.09132985376998093,0.8409840138082554,-1.261965866576381,1.5180601796748305,1.9203502877954892,1.5858229767479401,0.5560993208077942,1.3457296119055029,1.353621321220615,1.4131209354415053,-0.02645840186402431,-0.1550966886102647,0.5859053809848036,0.21913503271703116,1.2387632466001526,1.4237280609229148,0.9878053084818179,2.3186667139633634,1.016427320102285,-0.23770980576521406,2.261331858144059,2.012671721276751,-0.149326676319807
0.8943328297562906,-0.3194909311880739,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.702235344984261,0.8243399452275756,0.9581191453712026,0.7447538506695176,1.2341751512654362,1.143603485430545,1.3967551265001292,0.12948261027133157,-0.8636279154740302,1.083532512346712,-0.5803785022995138,1.3861030780798187,0.5008955450411732,0.3549171503620991,-0.29468892293087456,1.4092524194450087,1.1015277824633165,1.1513993451608537,-0.02645840186402431,-0.1550966886102647,-1.0214575974591225,-0.4575721149479977,1.512234084630967,1.7209094164057213,1.044751647821671,1.7101570875775578,1.4244552399409363,-0.23770980576521406,1.6623523592571174,-0.49685201487585057,-0.149326676319807
0.9971832622762609,-0.07267745745107815,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.702235344984261,0.8243399452275756,1.2393342453708585,0.9002533409476863,1.6953449191395955,1.6993041519158383,3.1885914067861902,-0.7504676260081858,-0.8636279154740302,2.9632833760197492,-1.3215220440374666,2.7914462100666944,0.8744362668186247,0.6381344201499917,-0.08199186199620723,2.457378743846847,1.877200209408849,2.198285706283461,-1.3543916659447395,-0.1550966886102647,-1.0214575974591225,-0.4575721149479977,1.329920192610424,0.9853855615857753,0.38210333550337855,1.1016474611917522,0.7339464525216802,-0.23770980576521406,1.0633728603701758,2.012671721276751,6.696727099572884
1.1000336947962313,0.17413601628591763,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.4933349808544185,1.188215359981332,1.5004354323399496,1.4310880188549755,2.556178601979345,-0.3984875314963789,-0.8636279154740302,1.811178007962081,-1.1560882177566736,1.8347572235028586,1.9950584321509794,1.4442143418539939,0.5560993208077942,0.9010699591289665,1.2130306938367363,1.4131209354415053,-0.02645840186402431,-0.1550966886102647,0.5859053809848036,0.89584218038206,1.0564493545796099,1.0002446293599156,0.6513042123826848,0.49313783480594653,0.6397861633281451,-0.23770980576521406,0.4643933614832343,2.012671721276751,-0.149326676319807
1.2028841273162014,0.4209494900229134,-0.7266975376449897,0.33105047618424177,1.0187030777745505,-0.6832507756577904,-0.328285526574501,-0.12138398043392815,-0.3207056197549716,1.3855780561901592,0.07536336927435017,0.2373316510209134,-0.7504676260081858,-0.8636279154740302,1.083532512346712,-0.7458123285803069,1.6302237160305908,-0.24618589851372988,-0.4729487151717409,-0.046542351840429486,1.9174348797610519,1.4295725796923648,0.10451298403824688,-0.6904250339043819,-0.1550966886102647,-0.21777610823715943,-0.4575721149479977,-0.037433997543647506,-0.03246058094283671,0.23714901718375186,-0.7238814179656647,0.33638078703786606,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
1.3057345598361718,0.6677629637599092,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.2211913356934612,1.0039196677997988,1.2167725185154665,1.4973713161056486,2.450776467844871,-0.9264576732640893,-0.8636279154740302,1.9324522572313092,-1.480338517267028,2.111867136852384,0.2767711119747023,0.14795068397863909,-0.6491840244886532,1.5892337074736071,1.3002938418681094,1.674842525722157,-0.3584417178842031,-0.1550966886102647,-0.21777610823715943,-0.4575721149479977,0.5550861515231169,1.0745399682306171,1.4071374436207373,0.49313783480594653,0.7025596894571685,-0.23770980576521406,0.4643933614832343,2.012671721276751,6.696727099572884
1.4085849923561422,0.9145764374969049,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.2756200647256528,1.3034001675947904,0.36056298721702434,1.0657591479617314,1.7129615289035518,-0.3984875314963789,-0.8636279154740302,0.7803468891736415,-1.1891749830128322,0.8252853963010186,1.6215177103735279,1.6729667520672917,0.16615470909423788,-0.2635148457619653,0.7346993638869919,1.1513993451608537,0.30552491415615446,-0.1550966886102647,0.5859053809848036,0.21913503271703116,1.2387632466001526,1.6317550097608793,1.2362984256011775,-0.11537179157985912,1.1942856441345175,-0.23770980576521406,-0.13458613740370734,2.012671721276751,-0.149326676319807
1.5114354248761124,1.1613899112339008,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.7654786260153759,1.522251302060361,1.2446167309154152,1.533595908789156,2.661580736113819,-0.5744775787522823,-0.8636279154740302,1.5079923847890104,-1.3546088092936253,1.5840387304723365,0.7997281224631344,0.9322446618528033,-0.5428354940213194,0.35053896045325306,1.3487733685522052,1.1513993451608537,0.30552491415615446,-0.1550966886102647,-1.0214575974591225,0.21913503271703116,1.648969503646374,1.8174933569376333,1.0188669481217378,1.7101570875775578,1.361681713811913,3.442161473093684,1.8620121922194313,2.012671721276751,-0.149326676319807
1.6142858573960828,1.4082033849708964,-0.7266975376449897,0.33105047618424177,1.0187030777745505,-1.145079482538474,-0.7124940171751932,-0.47517071914317266,-0.6201861195499632,1.0653696135907411,-0.5882403392469224,0.13192951688643922,-0.7504676260081858,0.09132985376998093,1.568629509423625,-0.44803144127487926,1.122188874889795,-0.17147775415823957,0.0825928524891254,0.5560993208077942,0.11762199947506705,0.7427792850010079,-0.4189301965230565,-0.6904250339043819,-0.1550966886102647,0.5859053809848036,0.21913503271703116,-0.31090483557446186,0.012116622379584253,0.8842665096820846,-0.7238814179656647,0.828106741715215,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
1.7171362899160532,1.6550168587078922,-0.7266975376449897,0.33105047618424177,1.0187030777745505,0.9331496984246029,1.0164441905279216,1.5024064356931173,1.4473811771116132,0.6477064275915028,1.5443862129927537,1.0805487240967067,-1.4544278150317997,-0.8636279154740302,0.05270139355827196,-1.8906144064433947,1.148580295208797,1.8456421434399988,2.0977926567491307,0.23705372940579333,0.5411073830717698,1.3617012423346309,0.10451298403824688,1.301474862216691,6.447590912226719,1.3895868702067666,0.89584218038206,0.5550861515231169,1.0745399682306171,1.4071374436207373,0.49313783480594653,0.7025596894571685,3.442161473093684,0.6640531944455481,2.012671721276751,-0.149326676319807
-0.23702192796338276,-1.0599313523990612,-0.08314370044378441,-0.05102946921817498,0.012778997188650835,-1.145079482538474,-1.2888067530762315,-1.1464583772068673,-1.1097215519071608,-1.0960373739553244,-1.2587806718990793,-1.343700360996199,-0.7504676260081858,-0.8636279154740302,-1.7057752208455377,0.4783979858975618,-1.6225188382864506,-0.3956021872247105,-0.5491995185761736,1.4423370747022408,-1.7668879575302583,-1.265889103943361,-1.2040949673650116,-0.6904250339043819,-0.1550966886102647,-0.21777610823715943,-0.4575721149479977,-0.5387972006001405,-0.07703778426525767,1.2725370051810843,-0.11537179157985912,0.6502484176829825,-0.23770980576521406,-0.13458613740370734,-0.49685201487585057,-0.149326676319807
0.38008066715643907,-1.8003717736100484,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,-0.6832507756577904,-0.7124940171751932,-1.1101725578520731,-1.0406106673390858,-1.3361937059048878,-1.2048291508810898,-1.4491024951306732,0.12948261027133157,0.09132985376998093,-2.130235093287836,2.2981700749862854,-2.5990013900895383,0.3514792563301926,0.2677733750427475,2.8248679707775777,-1.724539419170588,-1.5535342956023293,-0.9423733770843599,-0.02645840186402431,-0.1550966886102647,-0.21777610823715943,0.21913503271703116,-0.037433997543647506,-0.15876265702302944,-0.05793655939548777,-0.7238814179656647,0.13759795429595895,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
0.4829310996764094,-1.5535582998730528,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.9331496984246029,1.0164441905279216,0.45918912924278077,0.5546989181073114,-0.07798335808217692,0.3482039184224692,0.13192951688643922,1.009432846550849,0.09132985376998093,-0.3111213542494128,0.2798773943606102,-0.3557306629743375,0.7997281224631344,0.4529538975963696,0.13070519893845983,-0.4117347300208108,-0.20580345378446666,0.3662345743188986,1.301474862216691,-0.1550966886102647,-0.21777610823715943,0.21913503271703116,0.6006646245282526,0.16813683400805762,-0.10452901885536789,0.49313783480594653,-0.09257164151045989,-0.23770980576521406,0.4643933614832343,-0.49685201487585057,-0.149326676319807
0.7914823972363203,-0.8131178786620654,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,-0.22142206877710655,-0.1361812812741549,0.16890257440442633,0.1515520914602074,0.32923824826708137,-0.06799352943059372,0.34273378515538755,0.30547265752723507,0.09132985376998093,0.41652414136595645,0.021800625362572965,0.08632562736895226,-0.17147775415823957,-0.2877681926181188,-0.4719364737097639,-0.6446516909989968,0.327471339740587,-0.15720860624240482,-0.02645840186402431,-0.1550966886102647,-1.0214575974591225,-1.1342792626130265,-0.31090483557446186,-0.5450984191506778,-0.730938751593754,-0.7238814179656647,-0.5738353418329717,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
0.8943328297562906,-0.5663044049250697,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,-0.22142206877710655,-0.1361812812741549,-0.021597977208243798,-0.021225119959980023,0.18479639644234452,-0.05257880913973955,-0.07887475138250911,-0.04650743698457191,0.09132985376998093,-0.007935731076342477,-0.18333731922561045,0.12591275784745543,0.05264667890823136,-0.22241036112860513,-0.046542351840429486,0.0011635189859735833,0.35817503997384775,-0.6806517868037082,0.6375082301763333,-0.1550966886102647,-1.0214575974591225,-1.1342792626130265,-0.5843756736052762,-0.4782326141670463,-0.10970595879535444,-0.7238814179656647,-0.47967505263943677,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
0.9971832622762609,-0.3194909311880739,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.9331496984246029,1.0164441905279216,0.604332406661958,0.5719766392493302,0.4806411531918066,0.5439708661163173,0.2373316510209134,-0.9264576732640893,-0.8636279154740302,-0.1898471049801847,-1.3744608684473203,0.6933282947060068,1.4721014216625472,1.1174251844064254,0.7333468715866835,0.14938340324482,0.0511380376412411,1.9365641160028089,-0.6904250339043819,-0.1550966886102647,2.996949848650693,2.249256475712118,0.9652924085693384,0.40588191839430277,-0.05275961945550123,0.49313783480594653,0.1166734455862844,-0.23770980576521406,0.4643933614832343,-0.49685201487585057,-0.149326676319807
1.1000336947962313,-0.07267745745107815,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,-0.45233642221744846,-0.328285526574501,-0.48424217398187125,-0.7353709271634215,2.017293625014011,-0.5404547063452745,-0.1842768855169833,-0.9264576732640893,-0.8636279154740302,1.144169636981326,-0.6002305614532089,1.5774408753925853,-0.02206146544725895,-0.25508927687336197,1.0523924629886845,1.1022255163373995,-0.31730636515788707,0.10451298403824688,-1.0224083499245606,6.447590912226719,-1.0214575974591225,-1.1342792626130265,0.008144475461488216,0.056693825702005214,0.371749455623405,-0.7238814179656647,0.32591853268302867,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
1.2028841273162014,0.17413601628591763,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.702235344984261,0.8243399452275756,0.9218333260164082,0.9348087832317238,0.3553421973920349,0.6742252525740352,0.8697444558277584,-0.5744775787522823,-0.8636279154740302,0.2346127674621142,-1.2024096891152956,0.5877626134299967,1.0985606998850956,0.5400976729157212,0.05980617862690404,-0.4329089992006464,0.4454381880052202,1.4131209354415053,-0.3584417178842031,-0.1550966886102647,-0.21777610823715943,-0.4575721149479977,2.059175760692596,2.2781244579359834,1.1016979871615245,-0.11537179157985912,1.9475679576827971,-0.23770980576521406,-0.13458613740370734,2.012671721276751,-0.149326676319807
1.3057345598361718,0.4209494900229134,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.702235344984261,0.8243399452275756,0.8764760518229153,0.6814022064821156,1.168045146815555,0.6372299238759851,0.34273378515538755,-0.7504676260081858,-0.8636279154740302,-0.12920998034557055,-1.261965866576381,0.8714703818592728,1.5468095660180377,0.7470641392991811,0.6624478512751281,0.11762199947506705,0.3937266928755178,0.6279561645995503,0.6375082301763333,-0.1550966886102647,1.3895868702067666,0.89584218038206,0.8285569895539312,0.9630969599245648,0.8480279301021778,-0.11537179157985912,0.7130219438120056,-0.23770980576521406,-0.13458613740370734,-0.49685201487585057,-0.149326676319807
1.4085849923561422,0.6677629637599092,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.9331496984246029,1.0164441905279216,0.9127618711777097,0.715957648766153,1.171525673365548,0.8075625830899239,0.5535380534243359,-0.5744775787522823,0.09132985376998093,0.11333851819288586,-1.1296188055517467,1.0034274834542847,1.5468095660180377,0.8124219707886948,0.6269983411193497,0.5199331138919341,0.39695866132112445,1.4131209354415053,-0.02645840186402431,-0.1550966886102647,-0.21777610823715943,-0.4575721149479977,2.4238035447336816,2.775903228369684,1.2362984256011775,0.49313783480594653,2.19866206219889,-0.23770980576521406,0.4643933614832343,-0.49685201487585057,-0.149326676319807
1.5114354248761124,0.9145764374969049,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.702235344984261,0.8243399452275756,1.1032624227903798,0.8253832159989384,1.4778120097649914,0.8198943593226072,0.026527382751965048,-0.3984875314963789,0.09132985376998093,-0.6143069774224833,-1.0303585097832708,0.7263175701047597,0.2767711119747023,-0.22241036112860513,-0.5428354940213194,0.24466761455407784,0.6490522000784225,1.4131209354415053,-0.3584417178842031,-0.1550966886102647,1.3895868702067666,0.89584218038206,0.7829785165487955,0.07155289347614553,-0.3892607155546342,2.3186667139633634,-0.12395840457497141,-0.23770980576521406,2.261331858144059,2.012671721276751,-0.149326676319807
1.6142858573960828,1.1613899112339008,0.5604101367574208,-0.5859413927815584,-1.1368485234809511,0.702235344984261,0.8243399452275756,1.2211913356934612,0.917531062089705,1.5543835938648516,1.2360918071756701,1.1859508582311808,-0.9264576732640893,-0.8636279154740302,0.5984355152697987,-1.4604864581133326,1.6170280058710893,0.7997281224631344,0.5074187571709643,-0.15289088230776302,1.1339869201071524,1.230806520287572,0.889677754880202,0.30552491415615446,-0.1550966886102647,-0.21777610823715943,0.89584218038206,1.329920192610424,1.713479882518651,1.231121485661191,-0.11537179157985912,1.4244552399409363,-0.23770980576521406,-0.13458613740370734,2.012671721276751,-0.149326676319807
-0.9569749556031749,-1.0599313523990612,-0.7266975376449897,-1.1972693054254253,-0.8494416433135493,-1.8378225428594999,-1.4809109983765776,-1.4186020223678246,-1.4955906574122462,-0.07798335808217692,-1.3574348817605462,-1.238298226861725,-1.1024477205199927,-0.8636279154740302,-0.37175847888402697,0.9614647586374777,-0.30294782233633294,-0.6197266202911814,-0.6145573500656872,3.1084640520238,0.9963541704382244,-0.3884096709612272,-0.9423733770843599,-1.3543916659447395,-0.1550966886102647,-1.0214575974591225,-1.1342792626130265,-0.49321872759500474,-0.0027424453945560684,1.3760758039808176,-0.7238814179656647,2.1881998078440525,-0.23770980576521406,-0.733565636290649,-0.49685201487585057,-0.149326676319807
1.1000336947962313,-1.306744826136057,0.5604101367574208,1.477290312391492,1.2342582379001013,0.9331496984246029,1.0164441905279216,1.203048426016064,1.6201583885318005,-0.786270511005888,1.4919761640038496,0.8697444558277584,1.3614129410626559,2.001245392258003,-0.2504842296147986,-0.21642408448176895,-0.24356712661857727,1.2479769885960763,0.9322446618528033,-0.29468892293087456,0.05409919193556212,1.293829904976896,1.4131209354415053,-0.02645840186402431,-0.1550966886102647,2.19326835942873,3.6026707710421757,1.4210771386206955,0.9705264938116349,0.2940953565236053,2.3186667139633634,0.6083994002636336,-0.23770980576521406,2.261331858144059,2.012671721276751,-0.149326676319807
1.2028841273162014,-1.0599313523990612,0.5604101367574208,1.477290312391492,1.2342582379001013,0.9331496984246029,1.0164441905279216,1.2393342453708585,1.2918816868334444,0.27703035001717685,1.0665298839762742,0.8697444558277584,-0.22249748424047538,0.09132985376998093,-0.06857285571095638,-1.070062628090661,0.4492076567552347,0.5756036893966635,0.7252781954693432,-0.5782850041770974,-0.2317534419922124,0.7363153481097949,1.4131209354415053,-0.02645840186402431,-0.1550966886102647,1.3895868702067666,0.89584218038206,1.4666556116258314,1.8769296280341945,1.262183125301111,1.7101570875775578,1.4139929855860993,-0.23770980576521406,1.6623523592571174,2.012671721276751,-0.149326676319807
1.3057345598361718,-0.8131178786620654,0.5604101367574208,1.477290312391492,1.2342582379001013,0.9331496984246029,1.0164441905279216,1.5749780744027058,1.5568067443443985,0.5398101045416983,1.790251001631878,2.661580736113819,1.009432846550849,2.001245392258003,1.4473552601543964,-0.39509261686502545,1.076003889331541,0.20206296761921197,0.006342049084692764,-0.9682296158906538,0.8481342861793789,1.6848980868952694,1.4131209354415053,-0.02645840186402431,-0.1550966886102647,-0.21777610823715943,-0.4575721149479977,1.512234084630967,1.1042581037788979,0.3769263955633915,1.1016474611917522,0.7339464525216802,-0.23770980576521406,1.0633728603701758,2.012671721276751,-0.149326676319807
